0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602506487.6379073,0.0,230600000.0,8619.835732753832,0.09003509057989884
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,467660422.0511131,33893227.81352643,169200000.0,9863.764167272737,0.030142334272559322
1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,216567287.18483683,55174779.78262188,765700000.0,766.3313642961632,0.02599385745513572
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,713322954.7029134,24198032.45136138,115300000.0,7886.988773614332,0.09223444772653608
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,199014438.0906581,90517668.9980307,478900000.0,912.8279358294194,0.008983103822632723
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,5,0,3,7,0,0,51129656.64777947,176775431.54862428,61400000.0,0.0,0.022454217397046963
0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,384652499.02431905,17803345.000196747,388400000.0,4732.080090535745,0.02295923250135725
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,5,0,0,5,0,3,4,0,0,52343661.68680004,173378336.04058653,0.0,1258.204645082111,0.002823264197844786
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,4,0,1,6,0,0,21615307.939279653,166494852.12725776,146000000.0,0.0,0.009832263580314476
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,713322954.7029134,22167818.198803753,115300000.0,0.0,0.256206799240378
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,0,2,7,0,0,25994808.813293755,147493386.09989548,199900000.0,0.0,0.018883575052377685
0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,188014945.24396288,22258486.725668453,473000000.0,4797.847718269921,0.011361424223173835
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,347083972.2356456,107623195.66260365,84600000.0,2991.9759745637075,0.035450837568244534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,472355115.6957858,77045781.85195816,0.0,12293.959832685661,0.024307112603394285
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3,0,5,0,0,129117715.33770515,159462321.20574033,30700000.0,3474.698600029088,0.007728773410931726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292269353.4880586,42291505.65437629,0.0,0.0,1.6589975747143069
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,430166790.71810746,8453407.696608048,297900000.0,3832.1428070479324,0.05459233854011291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,7,0,0,4,0,1,7,0,0,52343661.68680004,185474524.9929088,0.0,610.038615797387,0.008469792593534357
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,548926254.6338698,49235246.53753511,146000000.0,5600.101527079362,0.06593873242886082
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314160046.5654588,67328719.74055001,176700000.0,0.0,0.11797963002166688
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132361208.0596433,37255203.23710208,30700000.0,12652.485715538947,0.2144367239825502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,7,0,0,0,0,0,4,0,0,178900283.45955545,157732883.51299605,0.0,4620.723884016874,0.00768699956938681
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,368089710.01186347,78397491.42680448,61400000.0,0.0,0.15992334282804765
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,6,0,0,3,0,0,5,0,0,206598183.20685837,124371580.81871426,115300000.0,644.0435572251109,0.02280805455799291
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2563225436.04884,39015701.403828174,30700000.0,14154.562079622396,0.1315030700076529
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,215548808.98567018,26403379.542306438,382500000.0,6512.04143890387,0.008946915033766102
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,371994686.6409008,36672326.35204622,230600000.0,8475.486662241214,0.023665117801414212
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,412669636.2299591,63046427.13654192,146000000.0,5508.102784262495,0.0606167502670384
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,7,0,0,4,0,0,154553328.8337871,110229561.62039332,92100000.0,3200.679704443496,0.009847473220945032
0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,4,0,0,3,0,0,215065484.9919412,108188708.59496582,267200000.0,1481.9126160036333,0.008784415535681378
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,294659601.0785326,48612305.96404253,182600000.0,6516.747606305661,0.01928703188346977
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,488194991.55274534,71154585.32702257,84600000.0,0.0,0.2073244799421642
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,3,0,7,0,0,3,0,0,236236771.36971936,122783716.4621982,61400000.0,4933.8227356622965,0.016181358267386974
0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,137214675.79759365,40709196.77671887,382500000.0,2861.2940742593537,0.009625800513735929
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,4,0,0,5,0,1,6,0,0,200185335.05039334,158538379.97813177,84600000.0,558.5968125127808,0.022107278538493834
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,485874349.02697766,24198032.45136138,261300000.0,7249.5843039428955,0.06462959660511541
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,349657511.77370816,64459323.85318004,151900000.0,9725.12699809939,0.016255483193945028
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,7,0,0,4,0,0,51276622.494446084,154579748.5382648,115300000.0,0.0,0.020450345380658642
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512796479.4657177,0.0,261300000.0,12530.949493607943,0.030166197679421324
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,537091553.937472,56892933.545523316,115300000.0,7411.293759758772,0.07349335685703019
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,559684435.3868728,56892933.545523316,84600000.0,7243.35928690073,0.08006447873077036
0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,349620313.1314758,28752695.323928736,388400000.0,2465.32271054337,0.044934635301061905
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,3,0,0,480376775.9223452,62214539.603348784,115300000.0,6843.518300729273,0.02710477749732893
0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,207369549.9424715,26403379.542306438,473000000.0,0.0,0.07642037178012782
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,1,2,0,0,219000181.24610198,116549454.87244105,61400000.0,0.0,0.09379567370594133
0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,233836065.68672368,8453407.696608048,382500000.0,5497.1586351915885,0.014007689651964209
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2602757568.9760203,56892933.545523316,0.0,15296.29708618867,0.1277973098889797
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,537240730.8491476,62590793.281696975,30700000.0,0.0,0.21253496906005448
0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230362398.18896276,0.0,515700000.0,3322.604458397841,0.031097921712374667
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,89175203.0069523,56048466.9519608,945200000.0,1052.3597824434469,0.019872548347263826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4952003374.560674,32694901.094161935,0.0,0.0,1.7895250185718856
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607201181.28258,42291505.65437629,61400000.0,14342.216303150435,0.03775617755664139
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,7,0,0,1,0,0,288305499.29994434,103758189.72085302,30700000.0,6003.033043627602,0.01858120839795304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3328664665.7559743,50744913.350984335,0.0,45184.9952984633,0.20038706338349713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4382636401.77972,42291505.65437629,0.0,30028.047584112966,0.25267796847342655
0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230362398.18896276,0.0,382500000.0,0.0,0.08638311586770742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2602757568.9760203,56892933.545523316,0.0,19003.39967413557,0.10223784791118372
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,231239968.87134287,85450154.23674154,230600000.0,0.0,0.07360094854407741
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,91087850.22462131,20319063.206658736,636900000.0,0.0,0.039875896382948466
0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,285157804.4333675,38459684.232860625,419100000.0,1649.2932609830095,0.03471531566567714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5391753433.610977,20299287.62732069,0.0,22757.459710018655,0.2502965963516968
0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,76064805.5303354,59679373.90987714,624900000.0,2137.573243880238,0.005082300968324847
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,474326993.21249914,31358014.39583997,176700000.0,7380.353998041801,0.02530084871141805
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,2,0,0,7,0,0,0,0,0,230664505.12362567,78720975.63467929,213300000.0,3142.469506231386,0.03498208101435708
0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,219220986.43738228,28752695.323928736,351800000.0,4595.287157470193,0.015457938672834825
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,767434309.2132177,8453407.696608048,176700000.0,0.0,0.2923733317224899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,496184930.3071616,74942945.80234572,0.0,10588.587864608467,0.031137733247519422
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691436291.720473,0.0,236500000.0,11406.218923413478,0.046925463005571585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2283896031.425486,48612305.96404253,0.0,42978.721105736426,0.24858645699475496
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,373496596.18014115,62590793.281696975,151900000.0,0.0,0.1554197502024051
0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,411879534.01705396,24198032.45136138,297900000.0,7586.424779896326,0.015938209492232375
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,559684435.3868728,56892933.545523316,84600000.0,14939.428529232755,0.026688159576923456
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510695523.71175206,25037214.086173728,176700000.0,8438.799173004962,0.026448297270305562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,491138499.51391494,72810338.41540392,0.0,0.0,0.20660574692244915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,526275872.8579138,70780124.16284628,0.0,14240.029127116602,0.025675119601736657
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,565567872.802542,20299287.62732069,236500000.0,11279.430257281248,0.025469225303789325
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,4,0,0,2,0,0,4,0,2,4,0,0,197779223.75165147,126985505.64435224,146000000.0,1102.283012426321,0.0071195667435149
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,0,7,0,0,4,0,0,78745285.1255264,124279865.03240539,230600000.0,1460.753551032621,0.008514746415299809
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,7,0,0,1,0,0,287139633.27094835,81590371.52204926,61400000.0,5870.637482938724,0.021391655511681252
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,351660028.3578692,36031637.66426329,230600000.0,4753.326465917494,0.05520532464697058
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,4,0,0,98556646.28997004,100396647.08426528,261300000.0,2264.883558434346,0.008910947046453085
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,2,4,0,0,250686874.27816263,121980943.2510581,115300000.0,2865.438534909279,0.008929741610637035
0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,3,3,0,0,36624084.74733043,111513095.4748253,624900000.0,0.0,0.029308122094453302
1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,0,3,0,0,7,0,0,4,0,0,45585159.475792356,110081922.74182178,382500000.0,1181.0025728152264,0.002411130225159402
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,7,0,0,4,0,3,6,0,0,219497846.30934656,141702561.70875525,84600000.0,1335.2450835524032,0.010387994980245875
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,307302733.3939576,33490621.782781776,261300000.0,7049.482374050644,0.019833505156580663
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,729312007.4715484,20299287.62732069,115300000.0,0.0,0.2693587630558938
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,7,0,0,1,0,0,127095780.2389738,107993751.0643557,213300000.0,1577.498308164136,0.01942448017793036
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,467475921.88402766,52646921.24174769,146000000.0,6422.997479128671,0.029170498271437938
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,664426392.3181865,32651440.14796943,84600000.0,10736.191561820244,0.03890745985361875
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,263916966.6327374,78323143.31863958,92100000.0,6075.846711483722,0.015740033616764272
1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,79640001.70639256,68538782.04939604,624900000.0,1747.8283275597228,0.007100131159631409
1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,416817397.0848182,20299287.62732069,297900000.0,3733.3502377746518,0.04923368734705591
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,7,0,0,3,1,0,6,0,0,50058492.832665116,175037699.98778537,84600000.0,0.0,0.022534967045832778
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,224701354.19039148,87889420.96764514,176700000.0,1382.761120229615,0.012136657523350181
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,488194991.55274534,64225013.76504509,84600000.0,9946.463511474096,0.031098671991324635
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,430166790.71810746,7332080.219521779,297900000.0,0.0,0.15164538483364698
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,626837263.3089939,8453407.696608048,236500000.0,5739.755193312616,0.10770938511878186
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,349988321.37373346,77308078.91804117,146000000.0,0.0,0.15976426464383464
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,6,0,0,6,0,0,208960202.73564357,124900862.3969636,115300000.0,1109.1946553715586,0.009805083776115003
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,7,0,0,6,0,0,0.0,134297277.30774057,261300000.0,0.0,0.0
1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,129343269.92074606,7332080.219521779,721500000.0,1825.5381673798838,0.017238995172323784
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,3,4,0,0,180658968.58790612,146565184.31130686,61400000.0,0.0,0.060425706776278953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3337452877.633889,42291505.65437629,0.0,36625.39225291493,0.2507638023402863
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,177533186.0207825,42752038.60038362,261300000.0,3684.488550447869,0.01287014417870888
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,2,0,0,137214675.79759365,52534810.0420424,382500000.0,1723.5089012009287,0.023101921232966227
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132361208.0596433,37255203.23710208,30700000.0,21005.103238687705,0.08934863499272927
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,504012492.54124165,32724179.85197268,169200000.0,6576.487118397956,0.07512197829260532
1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,3,0,0,7,0,0,7,0,2,0,0,0,45389286.077549376,105602180.71366115,624900000.0,676.3624337265331,0.006884820523307277
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,111622419.72625355,40026981.31368371,419100000.0,2482.540972097148,0.005550177740966066
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,537240730.8491476,62590793.281696975,30700000.0,15574.053848546882,0.025504196287206543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,6,0,0,4,0,0,7,0,0,47648968.04212732,180978154.15057066,0.0,1218.5212366788182,0.0026300190124979566
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,243410605.82740057,48612305.96404253,213300000.0,5669.626781321135,0.014407281944901389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,4,0,0,7,6,0,3,0,0,102455084.67373382,172050384.24465606,0.0,1232.4853042174077,0.016828580332767008
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,7,0,0,6,0,0,1264532.850051387,178983800.5504194,146000000.0,0.0,0.0005835487803456637
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,484496986.71034503,7332080.219521779,267200000.0,0.0,0.1849177348953258
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3,0,0,4,0,0,0,1,0,3,0,0,187238379.8710147,143613306.5516147,146000000.0,1963.4236751169885,0.018724123322079584
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,5,0,0,2,0,0,4,0,0,32133945.560305677,117350293.47042792,321100000.0,433.50453043136804,0.004518378206753618
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,626837263.3089939,8453407.696608048,236500000.0,9528.890457647898,0.04487891046615912
1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,157749245.2992259,66185522.87694371,297900000.0,2943.9934184607127,0.010582138232501242
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,559684435.3868728,54862719.29296569,84600000.0,0.0,0.22240132980769545
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600636025.004722,25037214.086173728,146000000.0,12699.536223939409,0.027048394783876786
0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,5,0,0,90439691.80228287,98781027.18489385,382500000.0,0.0,0.07011681474267085
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,373316242.77414775,50302361.04916729,176700000.0,0.0,0.14396312400182384
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,300670474.960505,73649520.05021626,92100000.0,4260.521898172981,0.04167546409317555
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,0,0,5,0,0,634331857.1650383,102684574.40132532,30700000.0,9846.79813228144,0.04627591365748337
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,6,0,0,302951189.3943847,126609964.4395981,84600000.0,0.0,0.08734787636405639
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,1,2,0,0,149858635.1891144,112650710.04840036,92100000.0,0.0,0.06403944492840996
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,516556984.4358398,24198032.45136138,199900000.0,12221.206311648166,0.029665894304997276
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,69901071.65416199,82064261.30142266,473000000.0,1165.2799467748735,0.006187687000523625
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,139312922.000762,106940980.19956848,236500000.0,0.0,0.039852042773034245
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,631453418.8063172,6320800.309666242,236500000.0,5820.113620099531,0.10806589612717496
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0,4,0,0,197779223.75165147,128885794.39240786,146000000.0,0.0,0.05932972286262417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,3,1,0,0,0,0,472355115.6957858,81934101.17127427,0.0,9895.70630471857,0.03038389075424286
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,4,0,2,3,0,0,200383822.9873447,125990129.38209274,146000000.0,572.1401829420793,0.021765762303220162
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,292413545.8206817,110845665.75344953,115300000.0,2110.480401154173,0.030046248601146207
